dist_code,month,sector,investment in cr,number_of_employees,Mmm,quarter,fiscal_year,district
20_1,2020-09-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.8225,54,Sep,Q2,2020,Karimnagar
20_1,2020-09-01,Beverages,0.336,21,Sep,Q2,2020,Karimnagar
20_1,2020-09-01,Agro based incl Cold Storages,0.3223,24,Sep,Q2,2020,Karimnagar
21_6,2020-09-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.07,4,Sep,Q2,2020,Mulugu
21_5,2020-09-01,Granite and Stone Crushing,1.52,10,Sep,Q2,2020,Mahabubabad
21_5,2020-09-01,Textiles,0.128,11,Sep,Q2,2020,Mahabubabad
21_5,2020-09-01,Agro based incl Cold Storages,0.471,12,Sep,Q2,2020,Mahabubabad
18_1,2020-09-01,Agro based incl Cold Storages,0.19,2,Sep,Q2,2020,Nizamabad
18_1,2020-09-01,Beverages,0.08,2,Sep,Q2,2020,Nizamabad
18_1,2020-09-01,Engineering,0.05,8,Sep,Q2,2020,Nizamabad
15_1,2020-09-01,Plastic and Rubber,5.0774,60,Sep,Q2,2020,Rangareddy
15_1,2020-09-01,Pharmaceuticals and Chemicals,140.45,158,Sep,Q2,2020,Rangareddy
15_1,2020-09-01,Others,0.21,15,Sep,Q2,2020,Rangareddy
15_1,2020-09-01,Food Processing,2.278,78,Sep,Q2,2020,Rangareddy
15_1,2020-09-01,Electrical and Electronic Products,12.0149,50,Sep,Q2,2020,Rangareddy
15_1,2020-09-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.98,30,Sep,Q2,2020,Rangareddy
21_7,2020-09-01,Food Processing,0.95,22,Sep,Q2,2020,Jayashankar Bhupalpally
15_1,2020-09-01,Agro based incl Cold Storages,2.849,30,Sep,Q2,2020,Rangareddy
15_1,2020-09-01,Wood and Leather,0.9,27,Sep,Q2,2020,Rangareddy
21_7,2020-09-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.06,4,Sep,Q2,2020,Jayashankar Bhupalpally
20_4,2020-09-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.375,22,Sep,Q2,2020,Peddapalli
20_4,2020-09-01,Beverages,0.27,6,Sep,Q2,2020,Peddapalli
15_3,2020-09-01,Textiles,3.8506,80,Sep,Q2,2020,Vikarabad
15_3,2020-09-01,Pharmaceuticals and Chemicals,1.245,46,Sep,Q2,2020,Vikarabad
15_3,2020-09-01,Food Processing,0.1066,8,Sep,Q2,2020,Vikarabad
20_4,2020-09-01,Agro based incl Cold Storages,0.2,10,Sep,Q2,2020,Peddapalli
18_1,2020-09-01,Pharmaceuticals and Chemicals,5.89,20,Sep,Q2,2020,Nizamabad
18_1,2020-09-01,Food Processing,1.6229,23,Sep,Q2,2020,Nizamabad
20_4,2020-09-01,Food Processing,0.025,3,Sep,Q2,2020,Peddapalli
15_2,2020-09-01,Others,0.24,0,Sep,Q2,2020,Medchal_Malkajgiri
15_2,2020-09-01,Engineering,12.7887,213,Sep,Q2,2020,Medchal_Malkajgiri
15_2,2020-09-01,Food Processing,0.25,27,Sep,Q2,2020,Medchal_Malkajgiri
17_1,2020-09-01,Food Processing,4.1746,49,Sep,Q2,2020,Medak
17_1,2020-09-01,Engineering,0.4475,8,Sep,Q2,2020,Medak
22_1,2020-09-01,Granite and Stone Crushing,1.5237,12,Sep,Q2,2020,Khammam
22_1,2020-09-01,Food Processing,0.8919,13,Sep,Q2,2020,Khammam
23_3,2020-09-01,Engineering,6.4182,141,Sep,Q2,2020,Yadadri Bhuvanagiri
20_2,2020-09-01,Agro based incl Cold Storages,0.9195,26,Sep,Q2,2020,Jagtial
22_1,2020-09-01,Engineering,0.05,2,Sep,Q2,2020,Khammam
22_1,2020-09-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.29,23,Sep,Q2,2020,Khammam
22_1,2020-09-01,Agro based incl Cold Storages,1.47,36,Sep,Q2,2020,Khammam
19_1,2020-09-01,Textiles,0.1,20,Sep,Q2,2020,Adilabad
19_1,2020-09-01,Others,0.063,5,Sep,Q2,2020,Adilabad
19_1,2020-09-01,Food Processing,1.0725,24,Sep,Q2,2020,Adilabad
19_1,2020-09-01,Engineering,0.06,5,Sep,Q2,2020,Adilabad
19_1,2020-09-01,Beverages,0.02,5,Sep,Q2,2020,Adilabad
17_2,2020-09-01,Wood and Leather,0.5566,3,Sep,Q2,2020,Sangareddy
17_2,2020-09-01,Textiles,5.65,20,Sep,Q2,2020,Sangareddy
17_2,2020-09-01,Pharmaceuticals and Chemicals,2.55,30,Sep,Q2,2020,Sangareddy
17_2,2020-09-01,Others,1.9122,50,Sep,Q2,2020,Sangareddy
15_2,2020-09-01,Granite and Stone Crushing,3.1,15,Sep,Q2,2020,Medchal_Malkajgiri
17_2,2020-09-01,Food Processing,0.931,120,Sep,Q2,2020,Sangareddy
17_2,2020-09-01,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",50.0,120,Sep,Q2,2020,Sangareddy
14_4,2020-09-01,Food Processing,5.5,30,Sep,Q2,2020,Wanaparthy
17_2,2020-09-01,Engineering,17.3583,190,Sep,Q2,2020,Sangareddy
22_2,2020-09-01,Textiles,0.67,20,Sep,Q2,2020,Bhadradri Kothagudem
22_2,2020-09-01,Food Processing,6.04,73,Sep,Q2,2020,Bhadradri Kothagudem
21_3,2020-09-01,Agro based incl Cold Storages,0.1974,10,Sep,Q2,2020,Jangoan
19_2,2020-09-01,Engineering,0.0,4,Sep,Q2,2020,Nirmal
19_2,2020-09-01,Food Processing,0.05,3,Sep,Q2,2020,Nirmal
14_3,2020-09-01,Textiles,5.0255,30,Sep,Q2,2020,Nagarkurnool
14_3,2020-09-01,Others,0.8154,20,Sep,Q2,2020,Nagarkurnool
14_3,2020-09-01,Food Processing,1.554,20,Sep,Q2,2020,Nagarkurnool
23_3,2020-09-01,Textiles,6.0495,38,Sep,Q2,2020,Yadadri Bhuvanagiri
23_3,2020-09-01,Paper and Printing,0.7472,13,Sep,Q2,2020,Yadadri Bhuvanagiri
23_3,2020-09-01,Food Processing,5.31,54,Sep,Q2,2020,Yadadri Bhuvanagiri
21_3,2020-09-01,Beverages,0.028,2,Sep,Q2,2020,Jangoan
21_3,2020-09-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.342,20,Sep,Q2,2020,Jangoan
21_3,2020-09-01,Engineering,0.02,2,Sep,Q2,2020,Jangoan
21_3,2020-09-01,Food Processing,0.095,2,Sep,Q2,2020,Jangoan
23_3,2020-09-01,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.1,5,Sep,Q2,2020,Yadadri Bhuvanagiri
21_3,2020-09-01,Granite and Stone Crushing,2.36,40,Sep,Q2,2020,Jangoan
21_3,2020-09-01,Plastic and Rubber,0.2,7,Sep,Q2,2020,Jangoan
20_2,2020-09-01,Food Processing,5.976,168,Sep,Q2,2020,Jagtial
20_2,2020-09-01,Engineering,0.496,14,Sep,Q2,2020,Jagtial
20_2,2020-09-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.29,40,Sep,Q2,2020,Jagtial
22_2,2020-09-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.24,6,Sep,Q2,2020,Bhadradri Kothagudem
22_2,2020-09-01,Engineering,1.49,12,Sep,Q2,2020,Bhadradri Kothagudem
20_2,2020-09-01,Beverages,0.15,10,Sep,Q2,2020,Jagtial
17_2,2020-09-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",3.79,88,Sep,Q2,2020,Sangareddy
17_2,2020-09-01,Granite and Stone Crushing,2.7,30,Sep,Q2,2020,Sangareddy
23_2,2020-09-01,Engineering,0.5139,15,Sep,Q2,2020,Suryapet
19_3,2020-09-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.5125,25,Sep,Q2,2020,Mancherial
19_3,2020-09-01,Granite and Stone Crushing,0.25,15,Sep,Q2,2020,Mancherial
19_3,2020-09-01,Paper and Printing,0.5,19,Sep,Q2,2020,Mancherial
15_2,2020-09-01,Agro based incl Cold Storages,0.05,3,Sep,Q2,2020,Medchal_Malkajgiri
15_2,2020-09-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.6946,31,Sep,Q2,2020,Medchal_Malkajgiri
19_4,2020-09-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.17,10,Sep,Q2,2020,Kumurambheem Asifabad
18_2,2020-09-01,Wood and Leather,0.29,9,Sep,Q2,2020,Kamareddy
18_2,2020-09-01,Food Processing,3.8792,38,Sep,Q2,2020,Kamareddy
14_5,2020-09-01,Food Processing,1.1122,50,Sep,Q2,2020,Narayanpet
18_2,2020-09-01,Beverages,0.01,1,Sep,Q2,2020,Kamareddy
18_2,2020-09-01,Agro based incl Cold Storages,5.7587,33,Sep,Q2,2020,Kamareddy
19_4,2020-09-01,Engineering,0.05,5,Sep,Q2,2020,Kumurambheem Asifabad
19_4,2020-09-01,Food Processing,0.31,16,Sep,Q2,2020,Kumurambheem Asifabad
19_4,2020-09-01,Plastic and Rubber,0.16,8,Sep,Q2,2020,Kumurambheem Asifabad
18_2,2020-09-01,Engineering,0.055,7,Sep,Q2,2020,Kamareddy
15_2,2020-09-01,Electrical and Electronic Products,1.4905,38,Sep,Q2,2020,Medchal_Malkajgiri
21_5,2020-10-01,Beverages,0.041,3,Oct,Q3,2020,Mahabubabad
21_5,2020-10-01,Agro based incl Cold Storages,0.471,27,Oct,Q3,2020,Mahabubabad
20_4,2020-10-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.4221,32,Oct,Q3,2020,Peddapalli
20_4,2020-10-01,Agro based incl Cold Storages,0.38,20,Oct,Q3,2020,Peddapalli
15_1,2020-10-01,Granite and Stone Crushing,1.42,72,Oct,Q3,2020,Rangareddy
15_1,2020-10-01,Pharmaceuticals and Chemicals,4.251,28,Oct,Q3,2020,Rangareddy
15_1,2020-10-01,Plastic and Rubber,10.1102,119,Oct,Q3,2020,Rangareddy
15_1,2020-10-01,Textiles,20.25,135,Oct,Q3,2020,Rangareddy
17_2,2020-10-01,Engineering,3.8569,165,Oct,Q3,2020,Sangareddy
17_2,2020-10-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",2.49,90,Oct,Q3,2020,Sangareddy
20_2,2020-10-01,Engineering,0.137,4,Oct,Q3,2020,Jagtial
20_2,2020-10-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.27,12,Oct,Q3,2020,Jagtial
20_2,2020-10-01,Beverages,0.13,2,Oct,Q3,2020,Jagtial
21_5,2020-10-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.085,4,Oct,Q3,2020,Mahabubabad
20_2,2020-10-01,Agro based incl Cold Storages,1.0105,30,Oct,Q3,2020,Jagtial
17_3,2020-10-01,R&D,0.1025,87,Oct,Q3,2020,Siddipet
17_3,2020-10-01,Plastic and Rubber,4.4549,15,Oct,Q3,2020,Siddipet
17_3,2020-10-01,Food Processing,0.1,9,Oct,Q3,2020,Siddipet
20_1,2020-10-01,Wood and Leather,0.1475,6,Oct,Q3,2020,Karimnagar
20_4,2020-10-01,Engineering,0.17,6,Oct,Q3,2020,Peddapalli
21_3,2020-10-01,Agro based incl Cold Storages,0.65,8,Oct,Q3,2020,Jangoan
20_4,2020-10-01,Others,1.55,30,Oct,Q3,2020,Peddapalli
20_2,2020-10-01,Wood and Leather,0.142,4,Oct,Q3,2020,Jagtial
15_2,2020-10-01,R&D,0.23,5,Oct,Q3,2020,Medchal_Malkajgiri
15_2,2020-10-01,Plastic and Rubber,0.65,27,Oct,Q3,2020,Medchal_Malkajgiri
15_2,2020-10-01,Pharmaceuticals and Chemicals,1.07,11,Oct,Q3,2020,Medchal_Malkajgiri
15_2,2020-10-01,Paper and Printing,3.6,26,Oct,Q3,2020,Medchal_Malkajgiri
15_2,2020-10-01,Food Processing,9.8851,111,Oct,Q3,2020,Medchal_Malkajgiri
20_2,2020-10-01,Others,0.1896,6,Oct,Q3,2020,Jagtial
15_1,2020-10-01,Electrical and Electronic Products,15.58,60,Oct,Q3,2020,Rangareddy
15_2,2020-10-01,Electrical and Electronic Products,0.24,18,Oct,Q3,2020,Medchal_Malkajgiri
23_3,2020-10-01,Agro based incl Cold Storages,0.09,5,Oct,Q3,2020,Yadadri Bhuvanagiri
21_3,2020-10-01,Wood and Leather,0.02,1,Oct,Q3,2020,Jangoan
21_3,2020-10-01,Plastic and Rubber,0.06,2,Oct,Q3,2020,Jangoan
21_3,2020-10-01,Food Processing,0.43,30,Oct,Q3,2020,Jangoan
21_3,2020-10-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.391,23,Oct,Q3,2020,Jangoan
15_2,2020-10-01,Engineering,6.56,133,Oct,Q3,2020,Medchal_Malkajgiri
23_3,2020-10-01,Automobile,1.5,8,Oct,Q3,2020,Yadadri Bhuvanagiri
20_2,2020-10-01,Food Processing,1.3713,29,Oct,Q3,2020,Jagtial
17_2,2020-10-01,Textiles,12.7077,85,Oct,Q3,2020,Sangareddy
20_4,2020-10-01,Textiles,0.23,25,Oct,Q3,2020,Peddapalli
21_5,2020-10-01,Food Processing,2.06,120,Oct,Q3,2020,Mahabubabad
21_5,2020-10-01,Solar and Other Renewable Energy,0.77,10,Oct,Q3,2020,Mahabubabad
15_1,2020-10-01,Food Processing,3.0506,60,Oct,Q3,2020,Rangareddy
15_1,2020-10-01,Engineering,0.61,10,Oct,Q3,2020,Rangareddy
21_5,2020-10-01,Wood and Leather,0.0455,5,Oct,Q3,2020,Mahabubabad
15_1,2020-10-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.98,20,Oct,Q3,2020,Rangareddy
17_2,2020-10-01,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",1.88,24,Oct,Q3,2020,Sangareddy
17_2,2020-10-01,Food Processing,4.7,33,Oct,Q3,2020,Sangareddy
23_3,2020-10-01,Wood and Leather,0.15,12,Oct,Q3,2020,Yadadri Bhuvanagiri
23_3,2020-10-01,Pharmaceuticals and Chemicals,0.8,5,Oct,Q3,2020,Yadadri Bhuvanagiri
23_3,2020-10-01,Food Processing,0.6519,13,Oct,Q3,2020,Yadadri Bhuvanagiri
23_3,2020-10-01,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.68,20,Oct,Q3,2020,Yadadri Bhuvanagiri
17_2,2020-10-01,Pharmaceuticals and Chemicals,0.0001,0,Oct,Q3,2020,Sangareddy
17_2,2020-10-01,R&D,2.7,180,Oct,Q3,2020,Sangareddy
15_2,2020-10-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",2.2,54,Oct,Q3,2020,Medchal_Malkajgiri
20_4,2020-10-01,Food Processing,1.926,60,Oct,Q3,2020,Peddapalli
19_2,2020-10-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.4,21,Oct,Q3,2020,Nirmal
22_1,2020-10-01,Granite and Stone Crushing,0.7204,4,Oct,Q3,2020,Khammam
19_1,2020-10-01,Food Processing,0.543,26,Oct,Q3,2020,Adilabad
22_1,2020-10-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.0653,42,Oct,Q3,2020,Khammam
22_1,2020-10-01,Engineering,0.025,2,Oct,Q3,2020,Khammam
21_2,2020-10-01,Food Processing,9.0274,127,Oct,Q3,2020,Warangal
22_1,2020-10-01,Textiles,1.74,40,Oct,Q3,2020,Khammam
22_1,2020-10-01,Wood and Leather,0.03,4,Oct,Q3,2020,Khammam
17_1,2020-10-01,Food Processing,6.6799,115,Oct,Q3,2020,Medak
17_1,2020-10-01,Others,0.5,10,Oct,Q3,2020,Medak
17_1,2020-10-01,Plastic and Rubber,1.45,15,Oct,Q3,2020,Medak
16_1,2020-10-01,Agro based incl Cold Storages,0.115,5,Oct,Q3,2020,Hyderabad
21_7,2020-10-01,Food Processing,0.728,14,Oct,Q3,2020,Jayashankar Bhupalpally
21_7,2020-10-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.3,8,Oct,Q3,2020,Jayashankar Bhupalpally
17_1,2020-10-01,Textiles,21.7724,200,Oct,Q3,2020,Medak
21_2,2020-10-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.509,33,Oct,Q3,2020,Warangal
21_2,2020-10-01,Beverages,0.05,2,Oct,Q3,2020,Warangal
19_1,2020-10-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.07,8,Oct,Q3,2020,Adilabad
15_3,2020-10-01,Plastic and Rubber,0.615,22,Oct,Q3,2020,Vikarabad
19_1,2020-10-01,Beverages,0.06,3,Oct,Q3,2020,Adilabad
22_1,2020-10-01,Agro based incl Cold Storages,3.3965,37,Oct,Q3,2020,Khammam
20_1,2020-10-01,Granite and Stone Crushing,5.056,77,Oct,Q3,2020,Karimnagar
14_2,2020-10-01,Others,0.9591,10,Oct,Q3,2020,Jogulamba Gadwal
18_2,2020-10-01,Agro based incl Cold Storages,0.17,8,Oct,Q3,2020,Kamareddy
14_2,2020-10-01,Food Processing,0.0052,20,Oct,Q3,2020,Jogulamba Gadwal
23_1,2020-10-01,Engineering,0.24,50,Oct,Q3,2020,Nalgonda
23_1,2020-10-01,Food Processing,14.896,38,Oct,Q3,2020,Nalgonda
18_2,2020-10-01,Food Processing,3.185,42,Oct,Q3,2020,Kamareddy
19_4,2020-10-01,Textiles,0.415,25,Oct,Q3,2020,Kumurambheem Asifabad
23_1,2020-10-01,Plastic and Rubber,0.2184,5,Oct,Q3,2020,Nalgonda
20_3,2020-10-01,Food Processing,4.011,51,Oct,Q3,2020,Rajanna Sircilla
19_4,2020-10-01,Others,0.11,5,Oct,Q3,2020,Kumurambheem Asifabad
19_4,2020-10-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.675,31,Oct,Q3,2020,Kumurambheem Asifabad
20_3,2020-10-01,Engineering,0.12,6,Oct,Q3,2020,Rajanna Sircilla
20_3,2020-10-01,Agro based incl Cold Storages,0.4537,16,Oct,Q3,2020,Rajanna Sircilla
21_2,2020-10-01,Granite and Stone Crushing,0.19,4,Oct,Q3,2020,Warangal
22_1,2020-10-01,Beverages,0.025,2,Oct,Q3,2020,Khammam
15_3,2020-10-01,Granite and Stone Crushing,0.6974,26,Oct,Q3,2020,Vikarabad
15_3,2020-10-01,Textiles,12.6962,181,Oct,Q3,2020,Vikarabad
18_1,2020-10-01,Food Processing,2.0285,47,Oct,Q3,2020,Nizamabad
22_2,2020-10-01,Agro based incl Cold Storages,0.3,7,Oct,Q3,2020,Bhadradri Kothagudem
18_1,2020-10-01,Wood and Leather,0.0953,5,Oct,Q3,2020,Nizamabad
19_3,2020-10-01,Food Processing,0.19,2,Oct,Q3,2020,Mancherial
19_3,2020-10-01,Engineering,0.09,6,Oct,Q3,2020,Mancherial
19_3,2020-10-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.93,34,Oct,Q3,2020,Mancherial
14_1,2020-10-01,Engineering,10.4324,148,Oct,Q3,2020,Mahabubnagar
14_1,2020-10-01,Food Processing,0.48,10,Oct,Q3,2020,Mahabubnagar
19_2,2020-10-01,Granite and Stone Crushing,0.23,20,Oct,Q3,2020,Nirmal
19_2,2020-10-01,Engineering,0.2,12,Oct,Q3,2020,Nirmal
23_2,2020-10-01,Agro based incl Cold Storages,0.25,6,Oct,Q3,2020,Suryapet
20_1,2020-10-01,Food Processing,0.9319,46,Oct,Q3,2020,Karimnagar
23_2,2020-10-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.495,8,Oct,Q3,2020,Suryapet
23_2,2020-10-01,Engineering,1.792,25,Oct,Q3,2020,Suryapet
23_2,2020-10-01,Granite and Stone Crushing,3.2,9,Oct,Q3,2020,Suryapet
19_2,2020-10-01,Food Processing,6.7464,54,Oct,Q3,2020,Nirmal
22_2,2020-10-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.07,2,Oct,Q3,2020,Bhadradri Kothagudem
19_3,2020-10-01,Granite and Stone Crushing,0.25,15,Oct,Q3,2020,Mancherial
20_1,2020-10-01,Engineering,1.27,58,Oct,Q3,2020,Karimnagar
18_1,2020-10-01,Engineering,0.9126,19,Oct,Q3,2020,Nizamabad
18_1,2020-10-01,Agro based incl Cold Storages,0.3,4,Oct,Q3,2020,Nizamabad
15_3,2020-10-01,Food Processing,0.148,11,Oct,Q3,2020,Vikarabad
21_2,2020-10-01,Engineering,0.16,7,Oct,Q3,2020,Warangal
21_2,2020-10-01,Agro based incl Cold Storages,0.475,18,Oct,Q3,2020,Warangal
14_4,2020-10-01,Food Processing,0.01,10,Oct,Q3,2020,Wanaparthy
22_2,2020-10-01,Granite and Stone Crushing,0.96,10,Oct,Q3,2020,Bhadradri Kothagudem
14_1,2020-10-01,Plastic and Rubber,9.0425,37,Oct,Q3,2020,Mahabubnagar
22_2,2020-10-01,Food Processing,3.0,20,Oct,Q3,2020,Bhadradri Kothagudem
14_4,2020-10-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.95,20,Oct,Q3,2020,Wanaparthy
22_2,2020-10-01,Engineering,0.29,4,Oct,Q3,2020,Bhadradri Kothagudem
20_1,2020-10-01,Agro based incl Cold Storages,0.955,38,Oct,Q3,2020,Karimnagar
20_1,2020-10-01,Beverages,0.1172,6,Oct,Q3,2020,Karimnagar
20_1,2020-10-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.9825,63,Oct,Q3,2020,Karimnagar
21_2,2020-10-01,Textiles,0.95,20,Oct,Q3,2020,Warangal
19_1,2020-11-01,Engineering,0.03,3,Nov,Q3,2020,Adilabad
22_1,2020-11-01,Food Processing,2.573,16,Nov,Q3,2020,Khammam
19_1,2020-11-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.03,8,Nov,Q3,2020,Adilabad
19_1,2020-11-01,Agro based incl Cold Storages,0.11,3,Nov,Q3,2020,Adilabad
22_1,2020-11-01,Engineering,0.049,1,Nov,Q3,2020,Khammam
22_1,2020-11-01,Granite and Stone Crushing,3.1042,37,Nov,Q3,2020,Khammam
19_3,2020-11-01,Solar and Other Renewable Energy,158.0077,28,Nov,Q3,2020,Mancherial
19_1,2020-11-01,Textiles,0.2,30,Nov,Q3,2020,Adilabad
21_2,2020-11-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.7642,25,Nov,Q3,2020,Warangal
21_6,2020-11-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.22,10,Nov,Q3,2020,Mulugu
19_3,2020-11-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.472,56,Nov,Q3,2020,Mancherial
22_2,2020-11-01,Agro based incl Cold Storages,0.47,13,Nov,Q3,2020,Bhadradri Kothagudem
22_2,2020-11-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.55,20,Nov,Q3,2020,Bhadradri Kothagudem
19_2,2020-11-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.5775,28,Nov,Q3,2020,Nirmal
19_2,2020-11-01,Beverages,0.385,12,Nov,Q3,2020,Nirmal
19_2,2020-11-01,Agro based incl Cold Storages,5.5392,19,Nov,Q3,2020,Nirmal
22_2,2020-11-01,Food Processing,0.04,2,Nov,Q3,2020,Bhadradri Kothagudem
22_2,2020-11-01,Others,0.24,20,Nov,Q3,2020,Bhadradri Kothagudem
22_2,2020-11-01,Paper and Printing,0.2735,8,Nov,Q3,2020,Bhadradri Kothagudem
21_2,2020-11-01,Solar and Other Renewable Energy,113.3637,29,Nov,Q3,2020,Warangal
19_3,2020-11-01,Food Processing,1.3677,26,Nov,Q3,2020,Mancherial
21_3,2020-11-01,Wood and Leather,0.039,1,Nov,Q3,2020,Jangoan
21_2,2020-11-01,Pharmaceuticals and Chemicals,0.22,8,Nov,Q3,2020,Warangal
22_1,2020-11-01,Pharmaceuticals and Chemicals,0.41,10,Nov,Q3,2020,Khammam
21_2,2020-11-01,Paper and Printing,0.1,2,Nov,Q3,2020,Warangal
21_2,2020-11-01,Granite and Stone Crushing,1.2,20,Nov,Q3,2020,Warangal
23_3,2020-11-01,Food Processing,5.8908,66,Nov,Q3,2020,Yadadri Bhuvanagiri
23_3,2020-11-01,Engineering,5.3447,31,Nov,Q3,2020,Yadadri Bhuvanagiri
23_3,2020-11-01,Agro based incl Cold Storages,2.0,20,Nov,Q3,2020,Yadadri Bhuvanagiri
21_2,2020-11-01,Food Processing,6.3798,161,Nov,Q3,2020,Warangal
21_2,2020-11-01,Engineering,0.527,16,Nov,Q3,2020,Warangal
21_2,2020-11-01,Plastic and Rubber,0.35,3,Nov,Q3,2020,Warangal
21_3,2020-11-01,Food Processing,3.9275,94,Nov,Q3,2020,Jangoan
18_2,2020-11-01,Solar and Other Renewable Energy,764.4913,120,Nov,Q3,2020,Kamareddy
22_1,2020-11-01,Beverages,0.136,8,Nov,Q3,2020,Khammam
21_3,2020-11-01,Engineering,0.1582,3,Nov,Q3,2020,Jangoan
21_3,2020-11-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.05,4,Nov,Q3,2020,Jangoan
21_3,2020-11-01,Agro based incl Cold Storages,0.18,7,Nov,Q3,2020,Jangoan
20_3,2020-11-01,Agro based incl Cold Storages,0.5805,24,Nov,Q3,2020,Rajanna Sircilla
21_7,2020-11-01,Food Processing,5.9831,50,Nov,Q3,2020,Jayashankar Bhupalpally
21_7,2020-11-01,Agro based incl Cold Storages,0.15,0,Nov,Q3,2020,Jayashankar Bhupalpally
20_4,2020-11-01,Agro based incl Cold Storages,0.4,10,Nov,Q3,2020,Peddapalli
20_1,2020-11-01,Agro based incl Cold Storages,0.7525,22,Nov,Q3,2020,Karimnagar
20_1,2020-11-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.635,28,Nov,Q3,2020,Karimnagar
20_1,2020-11-01,Engineering,0.2385,11,Nov,Q3,2020,Karimnagar
20_1,2020-11-01,Food Processing,0.6909,19,Nov,Q3,2020,Karimnagar
20_1,2020-11-01,Granite and Stone Crushing,8.4605,138,Nov,Q3,2020,Karimnagar
20_1,2020-11-01,Others,0.1075,6,Nov,Q3,2020,Karimnagar
20_1,2020-11-01,Wood and Leather,0.325,14,Nov,Q3,2020,Karimnagar
20_4,2020-11-01,Others,2.79,60,Nov,Q3,2020,Peddapalli
18_1,2020-11-01,Wood and Leather,0.89,5,Nov,Q3,2020,Nizamabad
18_1,2020-11-01,Granite and Stone Crushing,0.1,5,Nov,Q3,2020,Nizamabad
18_1,2020-11-01,Food Processing,0.9526,18,Nov,Q3,2020,Nizamabad
18_1,2020-11-01,Engineering,0.1756,7,Nov,Q3,2020,Nizamabad
20_4,2020-11-01,Granite and Stone Crushing,0.2425,10,Nov,Q3,2020,Peddapalli
20_4,2020-11-01,Food Processing,0.4,8,Nov,Q3,2020,Peddapalli
18_1,2020-11-01,Beverages,0.05,2,Nov,Q3,2020,Nizamabad
18_1,2020-11-01,Agro based incl Cold Storages,0.2561,7,Nov,Q3,2020,Nizamabad
23_2,2020-11-01,Automobile,0.21,10,Nov,Q3,2020,Suryapet
23_2,2020-11-01,Engineering,0.3093,10,Nov,Q3,2020,Suryapet
23_2,2020-11-01,Granite and Stone Crushing,2.295,35,Nov,Q3,2020,Suryapet
21_6,2020-11-01,Food Processing,0.2,8,Nov,Q3,2020,Mulugu
20_3,2020-11-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.4225,16,Nov,Q3,2020,Rajanna Sircilla
22_1,2020-11-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.0101,39,Nov,Q3,2020,Khammam
20_3,2020-11-01,Engineering,0.1175,8,Nov,Q3,2020,Rajanna Sircilla
20_3,2020-11-01,Granite and Stone Crushing,0.2475,12,Nov,Q3,2020,Rajanna Sircilla
22_1,2020-11-01,Agro based incl Cold Storages,2.2823,35,Nov,Q3,2020,Khammam
